img_id	description
317035	"purse"
477949	"pot, flowerpot"
553815	"ballplayer, baseball player"
394517	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
311913	"sorrel"
354126	"cocker spaniel, English cocker spaniel, cocker"
502402	"minibus"
188439	"garbage truck, dustcart"
152252	"pickelhaube"
128920	"unicycle, monocycle"
431323	"banana"
485343	"backpack, back pack, knapsack, packsack, rucksack, haversack"
179181	"passenger car, coach, carriage"
305329	"ballplayer, baseball player"
474502	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
534467	"microwave, microwave oven"
145101	"home theater, home theatre"
160480	"laptop, laptop computer"
143024	"laptop, laptop computer"
002261	"snorkel"
194704	"crane"
049853	"bagel, beigel"
464649	"head cabbage"
389986	"racket, racquet"
142564	"tub, vat"
497139	"ox"
542350	"African elephant, Loxodonta africana"
364010	"Rottweiler"
507887	"pizza, pizza pie"
058006	"ballplayer, baseball player"
402674	"window screen"
564366	"parallel bars, bars"
305000	"turnstile"
415647	"bow tie, bow-tie, bowtie"
502220	"cannon"
053956	"container ship, containership, container vessel"
404781	"church, church building"
410272	"grocery store, grocery, food market, market"
034580	"tricycle, trike, velocipede"
509699	"sliding door"
072546	"pole"
113533	"groom, bridegroom"
225076	"dock, dockage, docking facility"
213799	"wombat"
372613	"studio couch, day bed"
040051	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
075990	"horse cart, horse-cart"
540869	"crash helmet"
243980	"baseball"
315432	"dock, dockage, docking facility"
109445	"pizza, pizza pie"
400082	"hotdog, hot dog, red hot"
398567	"desk"
212945	"steam locomotive"
132288	"television, television system"
301155	"ballplayer, baseball player"
563653	"traffic light, traffic signal, stoplight"
475108	"bath towel"
196168	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
274084	"lakeside, lakeshore"
020837	"zebra"
369982	"umbrella"
524656	"desk"
504711	"chocolate sauce, chocolate syrup"
464312	"moped"
064196	"dough"
315492	"plunger, plumber's helper"
505636	"ski"
037717	"bakery, bakeshop, bakehouse"
302242	"street sign"
494998	"brown bear, bruin, Ursus arctos"
451532	"ski"
493774	"swing"
578788	"unicycle, monocycle"
436848	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
521509	"crutch"
426948	"cheetah, chetah, Acinonyx jubatus"
451104	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
484425	"stove"
278867	"dock, dockage, docking facility"
244303	"military uniform"
404897	"studio couch, day bed"
260447	"dock, dockage, docking facility"
209682	"toilet seat"
403515	"parking meter"
450993	"unicycle, monocycle"
495419	"syringe"
339442	"trifle"
032258	"plunger, plumber's helper"
033532	"junco, snowbird"
019142	"flagpole, flagstaff"
382683	"canoe"
283432	"church, church building"
150284	"motor scooter, scooter"
082787	"trolleybus, trolley coach, trackless trolley"
534801	"confectionery, confectionary, candy store"
043850	"swimming trunks, bathing trunks"
064313	"Arabian camel, dromedary, Camelus dromedarius"
561009	"bulbul"
463849	"dock, dockage, docking facility"
135620	"liner, ocean liner"
575348	"streetcar, tram, tramcar, trolley, trolley car"
346972	"dishwasher, dish washer, dishwashing machine"
154139	"ballplayer, baseball player"
453330	"magpie"
480553	"toilet seat"
103851	"lampshade, lamp shade"
279558	"balloon"
253415	"steam locomotive"
107596	"spatula"
314690	"entertainment center"
045728	"brain coral"
041923	"Dungeness crab, Cancer magister"
081004	"ballplayer, baseball player"
498650	"Indian elephant, Elephas maximus"
198635	"plate"
464706	"warplane, military plane"
553721	"American Staffordshire terrier, Staffordshire terrier, American pit bull terrier, pit bull terrier"
438995	"analog clock"
013127	"steam locomotive"
118246	"hotdog, hot dog, red hot"
357532	"ballplayer, baseball player"
521717	"racket, racquet"
056326	"mashed potato"
074059	"bell cote, bell cot"
417857	"ballplayer, baseball player"
115856	"analog clock"
230701	"cocktail shaker"
581887	"street sign"
384981	"jigsaw puzzle"
564120	"worm fence, snake fence, snake-rail fence, Virginia fence"
566529	"African grey, African gray, Psittacus erithacus"
098284	"flute, transverse flute"
429293	"hotdog, hot dog, red hot"
215581	"Dungeness crab, Cancer magister"
022626	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
389649	"library"
006040	"streetcar, tram, tramcar, trolley, trolley car"
445313	"rugby ball"
578545	"quilt, comforter, comfort, puff"
432906	"Egyptian cat"
019102	"zebra"
095227	"street sign"
256407	"bottlecap"
415872	"shovel"
195367	"ox"
029596	"window shade"
360510	"window shade"
345847	"oxygen mask"
574392	"park bench"
501294	"television, television system"
504341	"dingo, warrigal, warragal, Canis dingo"
332861	"dishwasher, dish washer, dishwashing machine"
277162	"hotdog, hot dog, red hot"
572042	"Labrador retriever"
376393	"snowmobile"
171413	"toilet seat"
510791	"ballplayer, baseball player"
527193	"African elephant, Loxodonta africana"
102947	"passenger car, coach, carriage"
194471	"seashore, coast, seacoast, sea-coast"
562851	"white stork, Ciconia ciconia"
497299	"seashore, coast, seacoast, sea-coast"
356920	"umbrella"
443351	"motor scooter, scooter"
140435	"patio, terrace"
180888	"oxcart"
165643	"African elephant, Loxodonta africana"
500717	"electric locomotive"
210099	"harp"
441165	"tabby, tabby cat"
046882	"volleyball"
294908	"ballplayer, baseball player"
479149	"wing"
000987	"dishwasher, dish washer, dishwashing machine"
163746	"sandbar, sand bar"
026226	"pier"
486290	"confectionery, confectionary, candy store"
281508	"solar dish, solar collector, solar furnace"
501788	"chickadee"
163041	"tusker"
015614	"cheetah, chetah, Acinonyx jubatus"
139740	"bullet train, bullet"
104865	"wooden spoon"
468784	"groom, bridegroom"
082180	"crate"
391144	"African elephant, Loxodonta africana"
192905	"zebra"
404209	"cup"
195267	"unicycle, monocycle"
399269	"washer, automatic washer, washing machine"
041180	"ox"
493753	"desk"
220339	"electric locomotive"
240102	"soccer ball"
395344	"laptop, laptop computer"
032888	"home theater, home theatre"
340451	"park bench"
500878	"meat loaf, meatloaf"
129587	"Indian elephant, Elephas maximus"
130118	"groom, bridegroom"
261180	"bathing cap, swimming cap"
074139	"pizza, pizza pie"
545597	"medicine chest, medicine cabinet"
275661	"desk"
362289	"Egyptian cat"
345711	"street sign"
033008	"Egyptian cat"
240033	"racket, racquet"
111036	"stove"
512793	"cucumber, cuke"
301262	"street sign"
490337	"umbrella"
333286	"Great Dane"
044261	"pizza, pizza pie"
212285	"lifeboat"
049885	"passenger car, coach, carriage"
350309	"trolleybus, trolley coach, trackless trolley"
101985	"soccer ball"
204611	"aircraft carrier, carrier, flattop, attack aircraft carrier"
136328	"hair spray"
050149	"jackfruit, jak, jack"
484151	"crossword puzzle, crossword"
320232	"cinema, movie theater, movie theatre, movie house, picture palace"
360328	"barbershop"
053263	"candle, taper, wax light"
378117	"soup bowl"
013943	"horse cart, horse-cart"
557172	"medicine chest, medicine cabinet"
433883	"restaurant, eating house, eating place, eatery"
348091	"wardrobe, closet, press"
256775	"parachute, chute"
434891	"unicycle, monocycle"
090778	"bow tie, bow-tie, bowtie"
128377	"restaurant, eating house, eating place, eatery"
171932	"dock, dockage, docking facility"
224126	"hotdog, hot dog, red hot"
351711	"tricycle, trike, velocipede"
381721	"sturgeon"
132689	"maze, labyrinth"
191845	"mortarboard"
514607	"pole"
296730	"church, church building"
232679	"notebook, notebook computer"
509786	"racket, racquet"
497826	"studio couch, day bed"
180917	"church, church building"
183988	"pool table, billiard table, snooker table"
426631	"soccer ball"
208740	"lab coat, laboratory coat"
017282	"African elephant, Loxodonta africana"
574487	"parachute, chute"
396972	"racket, racquet"
049985	"desk"
220678	"ox"
078420	"laptop, laptop computer"
318373	"umbrella"
175642	"paddle, boat paddle"
148272	"Chihuahua"
345559	"tray"
050778	"recreational vehicle, RV, R.V."
032990	"coffeepot"
427160	"ballplayer, baseball player"
453302	"microwave, microwave oven"
124300	"bathtub, bathing tub, bath, tub"
152388	"white stork, Ciconia ciconia"
128992	"streetcar, tram, tramcar, trolley, trolley car"
141492	"racket, racquet"
000636	"toilet seat"
330065	"triceratops"
306127	"cinema, movie theater, movie theatre, movie house, picture palace"
205906	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
492470	"vase"
015797	"snowmobile"
044132	"running shoe"
364444	"monitor"
158133	"ski"
034904	"park bench"
334743	"streetcar, tram, tramcar, trolley, trolley car"
061507	"alp"
307421	"ox"
189152	"triceratops"
179571	"volleyball"
135161	"microwave, microwave oven"
039963	"desk"
173826	"screen, CRT screen"
459272	"sunscreen, sunblock, sun blocker"
577160	"grocery store, grocery, food market, market"
106228	"lab coat, laboratory coat"
569849	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
111117	"spider web, spider's web"
348854	"pot, flowerpot"
557564	"suit, suit of clothes"
062109	"bicycle-built-for-two, tandem bicycle, tandem"
259233	"broccoli"
176288	"ballplayer, baseball player"
404886	"Arabian camel, dromedary, Camelus dromedarius"
278579	"bow tie, bow-tie, bowtie"
276024	"Arabian camel, dromedary, Camelus dromedarius"
194754	"ski"
387042	"racket, racquet"
129065	"streetcar, tram, tramcar, trolley, trolley car"
320978	"grocery store, grocery, food market, market"
189015	"rotisserie"
302292	"Bernese mountain dog"
248711	"streetcar, tram, tramcar, trolley, trolley car"
564612	"cocktail shaker"
348400	"cab, hack, taxi, taxicab"
310882	"ballplayer, baseball player"
078865	"stone wall"
068864	"home theater, home theatre"
163104	"llama"
452727	"china cabinet, china closet"
167920	"ballplayer, baseball player"
561967	"electric locomotive"
555932	"Newfoundland, Newfoundland dog"
404602	"quilt, comforter, comfort, puff"
397225	"umbrella"
178415	"meat loaf, meatloaf"
023575	"television, television system"
159402	"barbershop"
404273	"jaguar, panther, Panthera onca, Felis onca"
374041	"Indian elephant, Elephas maximus"
526706	"bison"
335976	"broccoli"
084540	"unicycle, monocycle"
214648	"restaurant, eating house, eating place, eatery"
196571	"mobile home, manufactured home"
032861	"mortarboard"
211326	"French loaf"
456784	"ice cream, icecream"
162675	"bagel, beigel"
402433	"pizza, pizza pie"
190499	"ice lolly, lolly, lollipop, popsicle"
340508	"racket, racquet"
286182	"comic book"
211675	"parking meter"
261787	"teddy, teddy bear"
278749	"street sign"
356877	"racket, racquet"
341775	"Indian elephant, Elephas maximus"
062824	"street sign"
402967	"trolleybus, trolley coach, trackless trolley"
114173	"shower curtain"
562443	"zebra"
267112	"fire engine, fire truck"
304876	"electric fan, blower"
246613	"toilet seat"
224138	"chocolate sauce, chocolate syrup"
423187	"wing"
285096	"dock, dockage, docking facility"
578792	"crash helmet"
198625	"Windsor tie"
108904	"hotdog, hot dog, red hot"
138185	"birdhouse"
358019	"ballplayer, baseball player"
137826	"fire engine, fire truck"
116341	"candle, taper, wax light"
252403	"screwdriver"
240049	"park bench"
034830	"soap dispenser"
375469	"killer whale, killer, orca, grampus, sea wolf, Orcinus orca"
540117	"sliding door"
147482	"parachute, chute"
503311	"parachute, chute"
313321	"home theater, home theatre"
131361	"plate"
120810	"moped"
466575	"crate"
011269	"passenger car, coach, carriage"
110601	"microwave, microwave oven"
240329	"speedboat"
469096	"llama"
463211	"school bus"
287663	"dock, dockage, docking facility"
537389	"street sign"
234592	"four-poster"
453427	"cinema, movie theater, movie theatre, movie house, picture palace"
114926	"African elephant, Loxodonta africana"
315923	"vacuum, vacuum cleaner"
534664	"gas pump, gasoline pump, petrol pump, island dispenser"
280734	"pizza, pizza pie"
008179	"traffic light, traffic signal, stoplight"
563870	"sweatshirt"
365735	"racket, racquet"
492817	"Indian elephant, Elephas maximus"
103499	"umbrella"
214871	"ski mask"
157726	"street sign"
265433	"Cardigan, Cardigan Welsh corgi"
537241	"bakery, bakeshop, bakehouse"
095039	"ballplayer, baseball player"
430774	"tobacco shop, tobacconist shop, tobacconist"
301344	"brown bear, bruin, Ursus arctos"
247536	"meat loaf, meatloaf"
540159	"studio couch, day bed"
118743	"sombrero"
140987	"pizza, pizza pie"
581749	"broccoli"
266124	"llama"
285660	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
414078	"tabby, tabby cat"
124629	"croquet ball"
255691	"home theater, home theatre"
266831	"sunglass"
132544	"shield, buckler"
412842	"American black bear, black bear, Ursus americanus, Euarctos americanus"
201148	"passenger car, coach, carriage"
326970	"schipperke"
042182	"stove"
543895	"stretcher"
013632	"pitcher, ewer"
126340	"spatula"
334391	"Old English sheepdog, bobtail"
244019	"padlock"
512468	"impala, Aepyceros melampus"
572095	"motor scooter, scooter"
038252	"notebook, notebook computer"
344415	"aircraft carrier, carrier, flattop, attack aircraft carrier"
110961	"motor scooter, scooter"
062023	"lakeside, lakeshore"
329932	"drumstick"
363887	"fire engine, fire truck"
352151	"submarine, pigboat, sub, U-boat"
550007	"crash helmet"
123570	"umbrella"
149364	"moving van"
306506	"zebra"
291067	"bannister, banister, balustrade, balusters, handrail"
115791	"ballplayer, baseball player"
487482	"racket, racquet"
106912	"unicycle, monocycle"
013159	"street sign"
345136	"parachute, chute"
153717	"tennis ball"
531594	"schipperke"
321935	"mosque"
177758	"ski"
576652	"ballplayer, baseball player"
215524	"rotisserie"
068217	"electric locomotive"
096654	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
026176	"ski"
185181	"German short-haired pointer"
574804	"unicycle, monocycle"
123469	"garbage truck, dustcart"
176592	"zebra"
331317	"prison, prison house"
295614	"plate"
246963	"golfcart, golf cart"
174284	"airliner"
435562	"seat belt, seatbelt"
268350	"studio couch, day bed"
568082	"brown bear, bruin, Ursus arctos"
302038	"dining table, board"
126766	"worm fence, snake fence, snake-rail fence, Virginia fence"
158887	"ski"
306099	"grocery store, grocery, food market, market"
414289	"motor scooter, scooter"
465506	"remote control, remote"
546342	"punching bag, punch bag, punching ball, punchball"
425702	"seashore, coast, seacoast, sea-coast"
387387	"school bus"
298633	"racket, racquet"
543082	"parachute, chute"
124995	"vase"
396820	"umbrella"
013965	"streetcar, tram, tramcar, trolley, trolley car"
101088	"catamaran"
138397	"medicine chest, medicine cabinet"
158498	"computer keyboard, keypad"
531299	"knee pad"
338840	"sleeping bag"
093476	"unicycle, monocycle"
093329	"plunger, plumber's helper"
526756	"analog clock"
093806	"ski"
297522	"ballplayer, baseball player"
311567	"zucchini, courgette"
441473	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
000520	"dock, dockage, docking facility"
057387	"ballplayer, baseball player"
183176	"moped"
295403	"tricycle, trike, velocipede"
375875	"spotlight, spot"
306812	"torch"
551350	"park bench"
579815	"umbrella"
162998	"airliner"
549518	"banana"
222842	"plate"
134542	"toyshop"
159203	"mailbox, letter box"
022969	"cheetah, chetah, Acinonyx jubatus"
416193	"zebra"
154584	"wild boar, boar, Sus scrofa"
461030	"microwave, microwave oven"
411047	"jeep, landrover"
225299	"ski"
225532	"traffic light, traffic signal, stoplight"
407286	"Irish setter, red setter"
078499	"alp"
279103	"measuring cup"
334826	"pizza, pizza pie"
350035	"Dutch oven"
132189	"trolleybus, trolley coach, trackless trolley"
487333	"Boston bull, Boston terrier"
079689	"refrigerator, icebox"
039871	"vending machine"
107306	"lakeside, lakeshore"
575389	"laptop, laptop computer"
202138	"vase"
385001	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
353562	"ram, tup"
450364	"four-poster"
199047	"mouse, computer mouse"
507797	"trolleybus, trolley coach, trackless trolley"
198752	"coffeepot"
313342	"passenger car, coach, carriage"
074309	"Indian elephant, Elephas maximus"
208517	"bucket, pail"
045110	"moped"
074646	"parachute, chute"
358685	"zebra"
082668	"carousel, carrousel, merry-go-round, roundabout, whirligig"
478077	"microwave, microwave oven"
307790	"partridge"
139248	"sunscreen, sunblock, sun blocker"
449132	"dalmatian, coach dog, carriage dog"
418565	"umbrella"
482774	"computer keyboard, keypad"
358617	"canoe"
402328	"moped"
074704	"baseball"
310543	"vacuum, vacuum cleaner"
370116	"sarong"
209062	"kite"
411438	"racket, racquet"
551966	"park bench"
270274	"tub, vat"
352794	"pill bottle"
169356	"clog, geta, patten, sabot"
456968	"pill bottle"
006189	"pizza, pizza pie"
344624	"black grouse"
324322	"marimba, xylophone"
429042	"moped"
427256	"ballplayer, baseball player"
408289	"reel"
096427	"basketball"
554595	"paddle, boat paddle"
442861	"ballplayer, baseball player"
543220	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
121987	"grocery store, grocery, food market, market"
263505	"motor scooter, scooter"
328818	"park bench"
220137	"rain barrel"
284762	"traffic light, traffic signal, stoplight"
137408	"umbrella"
294992	"studio couch, day bed"
157469	"malinois"
255529	"bakery, bakeshop, bakehouse"
442726	"bicycle-built-for-two, tandem bicycle, tandem"
282808	"park bench"
527427	"iron, smoothing iron"
357870	"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system"
076029	"umbrella"
308996	"dining table, board"
317310	"pencil sharpener"
112770	"fox squirrel, eastern fox squirrel, Sciurus niger"
492077	"stretcher"
568529	"chest"
022599	"flat-coated retriever"
324670	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
515982	"baseball"
513765	"bow tie, bow-tie, bowtie"
011699	"bassoon"
249156	"umbrella"
535403	"washer, automatic washer, washing machine"
098979	"microwave, microwave oven"
156606	"banana"
119192	"ballplayer, baseball player"
294423	"cheetah, chetah, Acinonyx jubatus"
210394	"trolleybus, trolley coach, trackless trolley"
025668	"umbrella"
571839	"altar"
272694	"pill bottle"
369243	"wall clock"
577893	"racket, racquet"
296707	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
189845	"broom"
498489	"china cabinet, china closet"
019313	"racket, racquet"
053748	"cheetah, chetah, Acinonyx jubatus"
356740	"notebook, notebook computer"
115700	"restaurant, eating house, eating place, eatery"
283561	"four-poster"
244878	"strainer"
416308	"seashore, coast, seacoast, sea-coast"
036563	"dumbbell"
058949	"ballplayer, baseball player"
125755	"bagel, beigel"
538064	"pedestal, plinth, footstall"
141205	"bulletproof vest"
543281	"iron, smoothing iron"
564743	"ski"
236148	"caldron, cauldron"
188918	"aircraft carrier, carrier, flattop, attack aircraft carrier"
103723	"African elephant, Loxodonta africana"
414249	"park bench"
291833	"toilet seat"
380510	"analog clock"
453065	"home theater, home theatre"
296231	"monitor"
053838	"airliner"
166344	"laptop, laptop computer"
154884	"grocery store, grocery, food market, market"
414576	"ballplayer, baseball player"
444152	"racket, racquet"
064084	"French loaf"
068117	"yurt"
199404	"ping-pong ball"
260510	"vase"
419050	"paddle, boat paddle"
574315	"notebook, notebook computer"
274864	"cinema, movie theater, movie theatre, movie house, picture palace"
277383	"rugby ball"
075591	"schipperke"
220255	"airliner"
116413	"pizza, pizza pie"
365217	"racket, racquet"
016959	"bobsled, bobsleigh, bob"
389401	"toy poodle"
338325	"airliner"
048129	"monitor"
481890	"teddy, teddy bear"
261453	"desktop computer"
186747	"snow leopard, ounce, Panthera uncia"
291144	"parking meter"
502410	"basenji"
507180	"soccer ball"
233888	"entertainment center"
343325	"minibus"
339705	"parachute, chute"
417249	"military uniform"
143440	"sturgeon"
392722	"traffic light, traffic signal, stoplight"
412966	"ski"
234889	"bullet train, bullet"
228166	"alp"
024385	"oboe, hautboy, hautbois"
367142	"dishwasher, dish washer, dishwashing machine"
444888	"street sign"
538231	"microwave, microwave oven"
203171	"freight car"
145312	"malamute, malemute, Alaskan malamute"
354948	"bow tie, bow-tie, bowtie"
180101	"candle, taper, wax light"
314023	"sock"
011390	"teddy, teddy bear"
484500	"desk"
021046	"toilet seat"
543740	"dishwasher, dish washer, dishwashing machine"
554958	"tabby, tabby cat"
036004	"indigo bunting, indigo finch, indigo bird, Passerina cyanea"
185802	"rocking chair, rocker"
262514	"desk"
323925	"bell pepper"
061831	"parking meter"
154420	"tub, vat"
508370	"jinrikisha, ricksha, rickshaw"
309692	"forklift"
075932	"lifeboat"
093571	"zebra"
318523	"bakery, bakeshop, bakehouse"
402109	"computer keyboard, keypad"
298691	"broccoli"
486383	"desktop computer"
147393	"ski"
181576	"potpie"
350160	"laptop, laptop computer"
131504	"bell cote, bell cot"
058117	"hotdog, hot dog, red hot"
227463	"park bench"
221303	"barbell"
570632	"sorrel"
340200	"pajama, pyjama, pj's, jammies"
434900	"monitor"
533106	"basketball"
534787	"vacuum, vacuum cleaner"
243260	"barbershop"
554114	"parking meter"
541202	"bow"
112816	"ski"
159742	"llama"
146509	"bakery, bakeshop, bakehouse"
079544	"barbershop"
416746	"ballplayer, baseball player"
025743	"hog, pig, grunter, squealer, Sus scrofa"
138856	"bakery, bakeshop, bakehouse"
310564	"sliding door"
240275	"snorkel"
558587	"moped"
281534	"park bench"
136941	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
072020	"mashed potato"
187924	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
019324	"pickelhaube"
571786	"beer bottle"
580027	"tub, vat"
054490	"beaker"
156184	"yawl"
474762	"ox"
524392	"refrigerator, icebox"
137130	"teddy, teddy bear"
170015	"bakery, bakeshop, bakehouse"
580363	"television, television system"
404526	"beer bottle"
315319	"wall clock"
063848	"plate"
355575	"toilet seat"
334810	"carbonara"
041603	"lawn mower, mower"
221669	"ballplayer, baseball player"
015140	"whippet"
476873	"street sign"
560235	"traffic light, traffic signal, stoplight"
560841	"mortar"
114184	"bakery, bakeshop, bakehouse"
457575	"Chesapeake Bay retriever"
409211	"racket, racquet"
159262	"freight car"
427117	"television, television system"
541926	"burrito"
050434	"ballplayer, baseball player"
306139	"barbershop"
023351	"llama"
034114	"safe"
078820	"pizza, pizza pie"
268058	"trifle"
087503	"electric locomotive"
512630	"schipperke"
007297	"church, church building"
269358	"banana"
332502	"radio telescope, radio reflector"
038531	"pole"
492970	"four-poster"
254074	"Indian elephant, Elephas maximus"
550403	"bell cote, bell cot"
201899	"unicycle, monocycle"
517135	"Chesapeake Bay retriever"
193449	"prison, prison house"
166768	"bow tie, bow-tie, bowtie"
105482	"basketball"
142581	"castle"
064136	"banana"
314865	"sliding door"
562308	"Dungeness crab, Cancer magister"
089558	"electric locomotive"
043605	"racket, racquet"
401808	"maze, labyrinth"
254123	"water bottle"
275237	"passenger car, coach, carriage"
317732	"llama"
189932	"toaster"
097994	"desktop computer"
502419	"Indian elephant, Elephas maximus"
027972	"stingray"
017031	"Great Dane"
522940	"street sign"
350663	"ballplayer, baseball player"
268433	"analog clock"
121519	"microphone, mike"
371117	"monitor"
379162	"racket, racquet"
082456	"Indian elephant, Elephas maximus"
416774	"toilet seat"
335340	"suit, suit of clothes"
189452	"banana"
405740	"laptop, laptop computer"
433204	"moped"
455352	"bell cote, bell cot"
378970	"ballplayer, baseball player"
220367	"unicycle, monocycle"
080949	"laptop, laptop computer"
418907	"unicycle, monocycle"
113590	"wok"
574178	"ski"
472030	"greenhouse, nursery, glasshouse"
063715	"soap dispenser"
300725	"European gallinule, Porphyrio porphyrio"
052691	"dumbbell"
378299	"bell cote, bell cot"
217064	"zebra"
137993	"pier"
425303	"warplane, military plane"
348877	"pizza, pizza pie"
400062	"croquet ball"
312868	"notebook, notebook computer"
231610	"ballplayer, baseball player"
404642	"hotdog, hot dog, red hot"
094940	"vase"
356949	"zebra"
527038	"traffic light, traffic signal, stoplight"
469652	"lynx, catamount"
462755	"parachute, chute"
410097	"ram, tup"
293249	"goblet"
500784	"tub, vat"
535094	"Italian greyhound"
488154	"Labrador retriever"
529344	"horse cart, horse-cart"
361258	"seashore, coast, seacoast, sea-coast"
227220	"stove"
052803	"ski"
075187	"miniskirt, mini"
362103	"bannister, banister, balustrade, balusters, handrail"
152808	"plate"
067310	"chain saw, chainsaw"
173125	"fountain"
052314	"pedestal, plinth, footstall"
470714	"triceratops"
056187	"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch"
535809	"tabby, tabby cat"
386210	"pineapple, ananas"
136681	"sarong"
148898	"guacamole"
426376	"ski"
555002	"jinrikisha, ricksha, rickshaw"
041212	"soccer ball"
475208	"cowboy boot"
163132	"space shuttle"
441841	"crash helmet"
495020	"canoe"
467477	"fountain"
033830	"stretcher"
333156	"chocolate sauce, chocolate syrup"
008277	"guacamole"
089557	"lab coat, laboratory coat"
089880	"miniature schnauzer"
015029	"dumbbell"
002881	"viaduct"
442929	"guacamole"
033731	"accordion, piano accordion, squeeze box"
157559	"ram, tup"
284292	"European gallinule, Porphyrio porphyrio"
394240	"motor scooter, scooter"
230212	"electric locomotive"
537153	"promontory, headland, head, foreland"
392990	"racket, racquet"
039659	"pretzel"
349594	"ocarina, sweet potato"
227478	"sax, saxophone"
452158	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
241986	"handkerchief, hankie, hanky, hankey"
026735	"wardrobe, closet, press"
482720	"teddy, teddy bear"
161978	"shoe shop, shoe-shop, shoe store"
188346	"amphibian, amphibious vehicle"
028192	"seashore, coast, seacoast, sea-coast"
474600	"cheetah, chetah, Acinonyx jubatus"
452917	"umbrella"
309264	"confectionery, confectionary, candy store"
245534	"analog clock"
453104	"ibex, Capra ibex"
199149	"ski"
057149	"traffic light, traffic signal, stoplight"
189248	"sandbar, sand bar"
437540	"paddle, boat paddle"
077477	"vase"
281032	"wok"
133090	"racket, racquet"
011796	"spatula"
086840	"parking meter"
301684	"African elephant, Loxodonta africana"
047589	"macaw"
046077	"moped"
324308	"banana"
487421	"carbonara"
572229	"paddle, boat paddle"
100430	"table lamp"
235751	"refrigerator, icebox"
254838	"fig"
512013	"burrito"
353405	"rocking chair, rocker"
328068	"racket, racquet"
374352	"shoe shop, shoe-shop, shoe store"
336949	"ox"
264619	"parachute, chute"
168626	"plunger, plumber's helper"
424208	"entertainment center"
490794	"traffic light, traffic signal, stoplight"
177453	"ostrich, Struthio camelus"
070921	"sarong"
166391	"traffic light, traffic signal, stoplight"
555942	"motor scooter, scooter"
206025	"Windsor tie"
293125	"ski"
252393	"jersey, T-shirt, tee shirt"
072238	"shower cap"
550432	"paddle, boat paddle"
071385	"bathing cap, swimming cap"
136772	"strawberry"
120918	"Indian elephant, Elephas maximus"
473994	"Saluki, gazelle hound"
516592	"ox"
292926	"bucket, pail"
546388	"ambulance"
070815	"bicycle-built-for-two, tandem bicycle, tandem"
188891	"liner, ocean liner"
199819	"banana"
259465	"plate"
336937	"radiator"
255990	"yurt"
190156	"neck brace"
362352	"fire engine, fire truck"
428105	"rotisserie"
172856	"balloon"
260618	"pizza, pizza pie"
386637	"French bulldog"
276836	"toilet seat"
050844	"teddy, teddy bear"
066239	"street sign"
573947	"traffic light, traffic signal, stoplight"
521419	"barber chair"
283264	"ballplayer, baseball player"
118507	"wardrobe, closet, press"
522127	"street sign"
200457	"dock, dockage, docking facility"
022979	"fire engine, fire truck"
045367	"cocker spaniel, English cocker spaniel, cocker"
397377	"maillot"
332087	"Chesapeake Bay retriever"
046440	"basketball"
501527	"canoe"
411665	"Egyptian cat"
186856	"paddle, boat paddle"
285751	"unicycle, monocycle"
394449	"greenhouse, nursery, glasshouse"
100343	"teddy, teddy bear"
403919	"garbage truck, dustcart"
300880	"American lobster, Northern lobster, Maine lobster, Homarus americanus"
452566	"lakeside, lakeshore"
384402	"car mirror"
558854	"carbonara"
233305	"ski"
248089	"joystick"
095843	"recreational vehicle, RV, R.V."
314729	"ballplayer, baseball player"
088552	"ski"
037814	"umbrella"
299082	"hare"
505471	"sorrel"
274852	"parking meter"
185015	"frying pan, frypan, skillet"
228914	"football helmet"
255134	"miniature pinscher"
267314	"kimono"
415648	"ballplayer, baseball player"
332775	"studio couch, day bed"
579693	"toilet seat"
471335	"Boston bull, Boston terrier"
153344	"ballplayer, baseball player"
551199	"streetcar, tram, tramcar, trolley, trolley car"
157170	"ram, tup"
163253	"microwave, microwave oven"
009769	"snowplow, snowplough"
449312	"candle, taper, wax light"
461408	"pizza, pizza pie"
204059	"park bench"
341128	"ram, tup"
260036	"wing"
243896	"dogsled, dog sled, dog sleigh"
074434	"airliner"
163755	"ski"
533239	"tabby, tabby cat"
034464	"sandbar, sand bar"
