img_id	description
179954	"television, television system"
043613	"necklace"
064015	"horizontal bar, high bar"
546428	"microwave, microwave oven"
156292	"wall clock"
394909	"seashore, coast, seacoast, sea-coast"
456574	"horse cart, horse-cart"
531264	"Windsor tie"
076593	"golfcart, golf cart"
050100	"palace"
563311	"thatch, thatched roof"
507065	"lighter, light, igniter, ignitor"
561403	"desktop computer"
235597	"laptop, laptop computer"
007386	"tricycle, trike, velocipede"
028506	"waffle iron"
051605	"ballplayer, baseball player"
105234	"groom, bridegroom"
343978	"Boston bull, Boston terrier"
547144	"desktop computer"
069842	"home theater, home theatre"
137301	"desk"
342403	"soccer ball"
326593	"sliding door"
305101	"minivan"
215396	"teddy, teddy bear"
093763	"lab coat, laboratory coat"
219192	"racket, racquet"
381630	"dock, dockage, docking facility"
321089	"pomegranate"
513096	"bookshop, bookstore, bookstall"
293703	"library"
579859	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
049946	"teddy, teddy bear"
495160	"baseball"
411908	"moped"
044801	"tow truck, tow car, wrecker"
020536	"toilet seat"
570848	"racket, racquet"
316429	"parachute, chute"
568333	"bow tie, bow-tie, bowtie"
468505	"dining table, board"
515668	"worm fence, snake fence, snake-rail fence, Virginia fence"
357860	"Arabian camel, dromedary, Camelus dromedarius"
200541	"ram, tup"
552371	"sorrel"
100274	"submarine, pigboat, sub, U-boat"
058869	"gondola"
100850	"guacamole"
126583	"racket, racquet"
197809	"tabby, tabby cat"
135478	"bow tie, bow-tie, bowtie"
532989	"cheetah, chetah, Acinonyx jubatus"
311300	"garbage truck, dustcart"
277046	"monastery"
223300	"bobsled, bobsleigh, bob"
380711	"sandbar, sand bar"
307784	"washer, automatic washer, washing machine"
087038	"grocery store, grocery, food market, market"
464824	"padlock"
335992	"butternut squash"
329850	"cheeseburger"
086442	"Arabian camel, dromedary, Camelus dromedarius"
561629	"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour"
268478	"barber chair"
240185	"steel drum"
263355	"ski"
403107	"notebook, notebook computer"
182681	"racket, racquet"
254931	"analog clock"
523580	"zebra"
142340	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
146659	"warplane, military plane"
048050	"pug, pug-dog"
186095	"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour"
435671	"limpkin, Aramus pictus"
487222	"vulture"
038488	"palace"
503470	"bonnet, poke bonnet"
465323	"dogsled, dog sled, dog sleigh"
099416	"bow tie, bow-tie, bowtie"
414744	"ballplayer, baseball player"
309033	"microwave, microwave oven"
117425	"trifle"
474881	"whippet"
283318	"pay-phone, pay-station"
215906	"racket, racquet"
282553	"megalith, megalithic structure"
442286	"dock, dockage, docking facility"
349321	"stove"
552849	"grocery store, grocery, food market, market"
029341	"English setter"
090724	"lemon"
148193	"skunk, polecat, wood pussy"
064718	"racket, racquet"
078707	"ballplayer, baseball player"
093120	"marimba, xylophone"
161163	"medicine chest, medicine cabinet"
330536	"medicine chest, medicine cabinet"
328777	"airliner"
549508	"ski"
105622	"fountain"
295656	"cornet, horn, trumpet, trump"
564023	"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM"
208079	"puck, hockey puck"
303219	"crutch"
214703	"red-breasted merganser, Mergus serrator"
424793	"bookshop, bookstore, bookstall"
003084	"wall clock"
167572	"jackfruit, jak, jack"
239456	"racket, racquet"
199449	"dining table, board"
554459	"great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias"
230432	"ski"
532216	"racket, racquet"
424445	"warplane, military plane"
196699	"plate"
144715	"steam locomotive"
014892	"spatula"
133698	"pizza, pizza pie"
246931	"Indian elephant, Elephas maximus"
159662	"balance beam, beam"
522928	"passenger car, coach, carriage"
496800	"lakeside, lakeshore"
154994	"speedboat"
446920	"ballplayer, baseball player"
290432	"giant schnauzer"
437298	"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus"
120412	"golfcart, golf cart"
575978	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
563964	"assault rifle, assault gun"
061564	"African elephant, Loxodonta africana"
581087	"cowboy boot"
052016	"American lobster, Northern lobster, Maine lobster, Homarus americanus"
326021	"Labrador retriever"
378823	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
541017	"rhinoceros beetle"
160963	"umbrella"
529597	"parking meter"
555571	"studio couch, day bed"
313888	"Christmas stocking"
500765	"pizza, pizza pie"
568281	"home theater, home theatre"
559159	"home theater, home theatre"
019742	"goblet"
096459	"American coot, marsh hen, mud hen, water hen, Fulica americana"
180787	"wok"
464339	"china cabinet, china closet"
311182	"bison"
156651	"harmonica, mouth organ, harp, mouth harp"
193407	"umbrella"
526956	"carousel, carrousel, merry-go-round, roundabout, whirligig"
090560	"passenger car, coach, carriage"
318455	"shoe shop, shoe-shop, shoe store"
029056	"street sign"
523229	"toilet seat"
007241	"bagel, beigel"
485709	"ballplayer, baseball player"
435005	"shoji"
172404	"brown bear, bruin, Ursus arctos"
025595	"Dutch oven"
580711	"cab, hack, taxi, taxicab"
367205	"fire engine, fire truck"
562485	"bow tie, bow-tie, bowtie"
566634	"ski"
231460	"scoreboard"
193122	"volleyball"
140167	"altar"
443713	"warplane, military plane"
527445	"barrel, cask"
411277	"desktop computer"
447613	"umbrella"
517445	"punching bag, punch bag, punching ball, punchball"
433277	"desk"
382699	"park bench"
548946	"studio couch, day bed"
007178	"jeep, landrover"
093670	"Windsor tie"
256722	"home theater, home theatre"
554740	"racer, race car, racing car"
218886	"guacamole"
228290	"limpkin, Aramus pictus"
458048	"bakery, bakeshop, bakehouse"
550452	"freight car"
188958	"horse cart, horse-cart"
140929	"analog clock"
245311	"butcher shop, meat market"
223183	"seashore, coast, seacoast, sea-coast"
581100	"African elephant, Loxodonta africana"
364113	"Greater Swiss Mountain dog"
195211	"microwave, microwave oven"
380106	"cheetah, chetah, Acinonyx jubatus"
473973	"picket fence, paling"
020059	"zebra"
303361	"zebra"
360318	"macaque"
359277	"motor scooter, scooter"
437609	"ox"
007666	"suspension bridge"
108208	"soup bowl"
045496	"ram, tup"
513458	"electric locomotive"
042055	"oxcart"
232511	"ballplayer, baseball player"
340179	"electric guitar"
290221	"ski"
152340	"cheeseburger"
424220	"umbrella"
492378	"French loaf"
397404	"dishwasher, dish washer, dishwashing machine"
457882	"marimba, xylophone"
374383	"airliner"
171857	"plow, plough"
434412	"sewing machine"
072514	"oxcart"
202886	"broccoli"
428148	"computer keyboard, keypad"
377882	"chainlink fence"
257767	"desktop computer"
450762	"military uniform"
228464	"bell cote, bell cot"
109824	"trifle"
152482	"brain coral"
131497	"bolete"
352286	"window shade"
154213	"drum, membranophone, tympan"
359540	"lawn mower, mower"
091994	"scoreboard"
569801	"bathtub, bathing tub, bath, tub"
494634	"sliding door"
101022	"birdhouse"
098194	"Cardigan, Cardigan Welsh corgi"
314074	"candle, taper, wax light"
470972	"swimming trunks, bathing trunks"
002753	"Welsh springer spaniel"
547783	"cheetah, chetah, Acinonyx jubatus"
301817	"palace"
392998	"speedboat"
543203	"airliner"
564418	"water bottle"
189267	"ski"
159977	"cheetah, chetah, Acinonyx jubatus"
041839	"four-poster"
245852	"gorilla, Gorilla gorilla"
401951	"fire engine, fire truck"
560064	"dome"
281414	"marimba, xylophone"
369831	"bagel, beigel"
455937	"home theater, home theatre"
089150	"stretcher"
195894	"home theater, home theatre"
478393	"quilt, comforter, comfort, puff"
528462	"soccer ball"
105737	"bookcase"
317441	"mailbox, letter box"
483135	"laptop, laptop computer"
203912	"wolf spider, hunting spider"
396903	"restaurant, eating house, eating place, eatery"
104221	"volleyball"
356241	"sundial"
191613	"fire engine, fire truck"
341678	"broom"
578984	"sandbar, sand bar"
337439	"disk brake, disc brake"
467479	"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus"
493132	"soccer ball"
164104	"stone wall"
257965	"bubble"
525705	"ballplayer, baseball player"
440895	"library"
157001	"Crock Pot"
203878	"racket, racquet"
151441	"dogsled, dog sled, dog sleigh"
515777	"German short-haired pointer"
308420	"cheetah, chetah, Acinonyx jubatus"
575406	"amphibian, amphibious vehicle"
572899	"hoopskirt, crinoline"
414296	"analog clock"
325027	"cheeseburger"
308799	"entertainment center"
148034	"goose"
493074	"umbrella"
089210	"bow tie, bow-tie, bowtie"
542570	"pool table, billiard table, snooker table"
264805	"desk"
326230	"projector"
061836	"redshank, Tringa totanus"
009628	"paddle, boat paddle"
108243	"robin, American robin, Turdus migratorius"
460929	"beer bottle"
210081	"alp"
578362	"volcano"
131612	"horse cart, horse-cart"
283064	"theater curtain, theatre curtain"
581401	"unicycle, monocycle"
191580	"plate"
480917	"hot pot, hotpot"
139099	"folding chair"
374641	"sliding door"
295960	"toilet seat"
158005	"American lobster, Northern lobster, Maine lobster, Homarus americanus"
096048	"plate"
066700	"zebra"
337375	"crane"
122987	"cheetah, chetah, Acinonyx jubatus"
452263	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
051484	"seashore, coast, seacoast, sea-coast"
389490	"ballplayer, baseball player"
037705	"hip, rose hip, rosehip"
492758	"restaurant, eating house, eating place, eatery"
551796	"mushroom"
392320	"wok"
030685	"golfcart, golf cart"
097806	"cucumber, cuke"
523529	"brown bear, bruin, Ursus arctos"
381968	"purse"
413377	"groom, bridegroom"
046975	"plow, plough"
433547	"umbrella"
260883	"cheetah, chetah, Acinonyx jubatus"
020925	"notebook, notebook computer"
062831	"zebra"
180584	"quilt, comforter, comfort, puff"
297017	"goose"
431464	"Dungeness crab, Cancer magister"
365626	"microwave, microwave oven"
065860	"flagpole, flagstaff"
396727	"passenger car, coach, carriage"
008981	"speedboat"
021400	"marimba, xylophone"
573571	"ski"
225731	"moped"
198204	"microwave, microwave oven"
053550	"marimba, xylophone"
330818	"grocery store, grocery, food market, market"
384468	"Indian elephant, Elephas maximus"
026547	"Granny Smith"
178746	"ambulance"
079588	"palace"
549063	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
060240	"seat belt, seatbelt"
453824	"home theater, home theatre"
378831	"tricycle, trike, velocipede"
442480	"space shuttle"
197859	"pillow"
203345	"snowplow, snowplough"
277738	"garbage truck, dustcart"
406093	"trifle"
266151	"yurt"
380299	"teddy, teddy bear"
438059	"Cardigan, Cardigan Welsh corgi"
470624	"reel"
248334	"canoe"
312423	"palace"
039790	"harvester, reaper"
152962	"solar dish, solar collector, solar furnace"
015180	"restaurant, eating house, eating place, eatery"
415420	"violin, fiddle"
441824	"bow tie, bow-tie, bowtie"
231685	"dowitcher"
207003	"balloon"
269306	"chain saw, chainsaw"
313762	"Gordon setter"
274613	"vulture"
459064	"Lhasa, Lhasa apso"
332851	"paddle, boat paddle"
562345	"trench coat"
106356	"mosquito net"
032284	"moped"
426700	"balance beam, beam"
442223	"church, church building"
116667	"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria"
574692	"toyshop"
012993	"trolleybus, trolley coach, trackless trolley"
146276	"envelope"
430677	"refrigerator, icebox"
161222	"American lobster, Northern lobster, Maine lobster, Homarus americanus"
498555	"pitcher, ewer"
052238	"sliding door"
505709	"restaurant, eating house, eating place, eatery"
153994	"dome"
224848	"zebra"
412437	"streetcar, tram, tramcar, trolley, trolley car"
304347	"crane"
474078	"ballplayer, baseball player"
397523	"sliding door"
468162	"shoe shop, shoe-shop, shoe store"
114503	"teddy, teddy bear"
184241	"ballplayer, baseball player"
041572	"ballplayer, baseball player"
446005	"microwave, microwave oven"
351017	"butcher shop, meat market"
173908	"apiary, bee house"
204906	"crash helmet"
200752	"Indian elephant, Elephas maximus"
074369	"baseball"
538153	"moving van"
375278	"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch"
182279	"pinwheel"
410428	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
393814	"guacamole"
480726	"ballplayer, baseball player"
477470	"traffic light, traffic signal, stoplight"
274528	"Model T"
461759	"drilling platform, offshore rig"
142483	"pizza, pizza pie"
406071	"African elephant, Loxodonta africana"
392493	"maypole"
294484	"horse cart, horse-cart"
430656	"cocktail shaker"
443334	"Arabian camel, dromedary, Camelus dromedarius"
290875	"baseball"
519094	"Egyptian cat"
255965	"tabby, tabby cat"
243737	"golfcart, golf cart"
561337	"paddle, boat paddle"
188386	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
172710	"shopping cart"
154701	"computer keyboard, keypad"
176034	"thatch, thatched roof"
241691	"kite"
191050	"zebra"
433625	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
491921	"baseball"
451151	"limpkin, Aramus pictus"
170914	"sandbar, sand bar"
238141	"street sign"
398803	"palace"
148668	"mountain bike, all-terrain bike, off-roader"
027517	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
284648	"cliff, drop, drop-off"
575625	"hotdog, hot dog, red hot"
361572	"grocery store, grocery, food market, market"
108193	"grocery store, grocery, food market, market"
556758	"dhole, Cuon alpinus"
391290	"soccer ball"
165257	"dishwasher, dish washer, dishwashing machine"
081035	"standard poodle"
436696	"sarong"
130732	"barbell"
240817	"ski"
118921	"ski"
406182	"burrito"
081000	"goblet"
376278	"zebra"
040842	"notebook, notebook computer"
536683	"window screen"
246955	"photocopier"
573349	"drum, membranophone, tympan"
057027	"Indian elephant, Elephas maximus"
361085	"palace"
499884	"ballplayer, baseball player"
095736	"car mirror"
152281	"African elephant, Loxodonta africana"
196759	"ambulance"
282251	"racket, racquet"
015559	"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch"
252738	"cannon"
309071	"bicycle-built-for-two, tandem bicycle, tandem"
011260	"pier"
148999	"missile"
559051	"oxcart"
391255	"torch"
491725	"dock, dockage, docking facility"
174679	"trimaran"
266176	"hummingbird"
084031	"ballplayer, baseball player"
267840	"traffic light, traffic signal, stoplight"
451501	"tractor"
018291	"pinwheel"
272970	"guinea pig, Cavia cobaya"
052966	"bow tie, bow-tie, bowtie"
189773	"trolleybus, trolley coach, trackless trolley"
391392	"car mirror"
512307	"military uniform"
399545	"sarong"
219655	"pickup, pickup truck"
085292	"freight car"
203641	"warplane, military plane"
510515	"patio, terrace"
266712	"balloon"
123598	"ram, tup"
027440	"patio, terrace"
423744	"notebook, notebook computer"
093771	"pinwheel"
348941	"ear, spike, capitulum"
189095	"brown bear, bruin, Ursus arctos"
351967	"freight car"
008211	"motor scooter, scooter"
152737	"goldfinch, Carduelis carduelis"
383780	"miniature pinscher"
561357	"hotdog, hot dog, red hot"
179522	"fur coat"
316237	"crate"
065258	"apiary, bee house"
301981	"jaguar, panther, Panthera onca, Felis onca"
053916	"zebra"
265725	"ballplayer, baseball player"
023879	"streetcar, tram, tramcar, trolley, trolley car"
362409	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
294431	"street sign"
238700	"cheetah, chetah, Acinonyx jubatus"
328368	"crutch"
047882	"restaurant, eating house, eating place, eatery"
047886	"restaurant, eating house, eating place, eatery"
458168	"barn"
447088	"ballplayer, baseball player"
101785	"tusker"
205105	"racket, racquet"
115182	"zebra"
229014	"dam, dike, dyke"
028022	"refrigerator, icebox"
250335	"bow tie, bow-tie, bowtie"
149641	"guacamole"
187743	"pajama, pyjama, pj's, jammies"
365521	"snowmobile"
104393	"barbershop"
456127	"marmoset"
391689	"snowplow, snowplough"
057703	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
195086	"Christmas stocking"
482917	"Shetland sheepdog, Shetland sheep dog, Shetland"
434510	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
446597	"ballplayer, baseball player"
443053	"lifeboat"
419453	"soccer ball"
561647	"water tower"
490275	"space shuttle"
160183	"fire engine, fire truck"
473466	"cock"
099734	"pirate, pirate ship"
092804	"alp"
456525	"parachute, chute"
300732	"Egyptian cat"
533958	"plate"
364126	"paddle, boat paddle"
299952	"restaurant, eating house, eating place, eatery"
246928	"bannister, banister, balustrade, balusters, handrail"
101312	"wig"
382848	"school bus"
318147	"obelisk"
316694	"groenendael"
442565	"grand piano, grand"
089861	"passenger car, coach, carriage"
281424	"tabby, tabby cat"
477741	"wallet, billfold, notecase, pocketbook"
221095	"sliding door"
126429	"turnstile"
409929	"knee pad"
023899	"gasmask, respirator, gas helmet"
028885	"garbage truck, dustcart"
076257	"crash helmet"
208347	"umbrella"
316995	"seashore, coast, seacoast, sea-coast"
399791	"restaurant, eating house, eating place, eatery"
447208	"spatula"
509641	"paintbrush"
549885	"pizza, pizza pie"
252659	"ballplayer, baseball player"
323327	"ice lolly, lolly, lollipop, popsicle"
505650	"parachute, chute"
034212	"desk"
121031	"ox"
100723	"football helmet"
212453	"toilet tissue, toilet paper, bathroom tissue"
457754	"groom, bridegroom"
196565	"speedboat"
570680	"unicycle, monocycle"
177166	"wall clock"
102904	"four-poster"
408039	"swab, swob, mop"
490639	"borzoi, Russian wolfhound"
363460	"breakwater, groin, groyne, mole, bulwark, seawall, jetty"
114420	"goldfinch, Carduelis carduelis"
154423	"desktop computer"
348087	"analog clock"
004395	"bow tie, bow-tie, bowtie"
471497	"tusker"
334311	"park bench"
108541	"traffic light, traffic signal, stoplight"
393777	"television, television system"
383703	"wok"
288890	"maraca"
421431	"dogsled, dog sled, dog sleigh"
103548	"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis"
385139	"schipperke"
193673	"banana"
526401	"tripod"
303099	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
453722	"sliding door"
478980	"tricycle, trike, velocipede"
181836	"tripod"
288639	"Shetland sheepdog, Shetland sheep dog, Shetland"
340368	"park bench"
325664	"hippopotamus, hippo, river horse, Hippopotamus amphibius"
573088	"horse cart, horse-cart"
328596	"pizza, pizza pie"
491867	"lab coat, laboratory coat"
437110	"church, church building"
076942	"cannon"
355819	"pool table, billiard table, snooker table"
293148	"restaurant, eating house, eating place, eatery"
046345	"giant schnauzer"
255912	"plate"
109265	"African elephant, Loxodonta africana"
518524	"microwave, microwave oven"
288202	"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus"
471073	"lawn mower, mower"
455044	"park bench"
218357	"matchstick"
234526	"Arabian camel, dromedary, Camelus dromedarius"
560830	"flat-coated retriever"
198530	"dogsled, dog sled, dog sleigh"
069213	"mortarboard"
491062	"corn"
513056	"brown bear, bruin, Ursus arctos"
415949	"miniature pinscher"
050443	"toilet seat"
075655	"plunger, plumber's helper"
265743	"plate"
449073	"butternut squash"
163710	"candle, taper, wax light"
288592	"brown bear, bruin, Ursus arctos"
032901	"vestment"
571596	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
409475	"ski"
322119	"television, television system"
136633	"grocery store, grocery, food market, market"
053642	"neck brace"
425077	"zebra"
036361	"maypole"
384635	"passenger car, coach, carriage"
129548	"ski"
209995	"drum, membranophone, tympan"
489029	"cucumber, cuke"
393720	"swing"
278601	"jeep, landrover"
340778	"motor scooter, scooter"
393811	"water ouzel, dipper"
037017	"schipperke"
113571	"plunger, plumber's helper"
123131	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
057390	"kite"
301305	"restaurant, eating house, eating place, eatery"
270908	"knot"
451496	"loupe, jeweler's loupe"
224200	"Boston bull, Boston terrier"
236324	"wall clock"
018412	"baseball"
123836	"cliff dwelling"
395083	"radio telescope, radio reflector"
223122	"toilet seat"
246125	"tub, vat"
272630	"notebook, notebook computer"
042953	"ski"
139973	"ballplayer, baseball player"
067536	"crossword puzzle, crossword"
387150	"tow truck, tow car, wrecker"
519683	"guacamole"
097048	"ballplayer, baseball player"
395745	"Dungeness crab, Cancer magister"
440124	"airliner"
565389	"restaurant, eating house, eating place, eatery"
196742	"harmonica, mouth organ, harp, mouth harp"
079926	"Italian greyhound"
377910	"plate"
137619	"American egret, great white heron, Egretta albus"
096440	"broccoli"
198178	"African elephant, Loxodonta africana"
230151	"Eskimo dog, husky"
373440	"bakery, bakeshop, bakehouse"
373793	"medicine chest, medicine cabinet"
275374	"desktop computer"
503808	"ski"
570981	"desk"
019443	"white stork, Ciconia ciconia"
066485	"sandbar, sand bar"
008721	"monitor"
573113	"street sign"
113977	"toyshop"
540774	"Weimaraner"
463174	"racket, racquet"
576981	"candle, taper, wax light"
551650	"airship, dirigible"
346934	"racket, racquet"
012860	"conch"
499402	"wing"
067959	"acorn squash"
111706	"butcher shop, meat market"
453841	"traffic light, traffic signal, stoplight"
482187	"potter's wheel"
354307	"hog, pig, grunter, squealer, Sus scrofa"
303731	"broom"
120592	"warplane, military plane"
145199	"barbershop"
188613	"racket, racquet"
132375	"vase"
071241	"medicine chest, medicine cabinet"
147418	"sandbar, sand bar"
082673	"snowplow, snowplough"
321790	"racket, racquet"
040621	"cheetah, chetah, Acinonyx jubatus"
175387	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
142337	"shower curtain"
353321	"rain barrel"
386962	"banana"
566656	"ram, tup"
303778	"ballplayer, baseball player"
281598	"Pomeranian"
047740	"shovel"
461775	"polecat, fitch, foulmart, foumart, Mustela putorius"
118034	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
163316	"dock, dockage, docking facility"
344171	"mountain tent"
297944	"mobile home, manufactured home"
504824	"teddy, teddy bear"
240279	"walking stick, walkingstick, stick insect"
281208	"Border collie"
044309	"castle"
072000	"Tibetan mastiff"
431306	"medicine chest, medicine cabinet"
562073	"confectionery, confectionary, candy store"
217223	"ski"
298680	"pineapple, ananas"
109434	"home theater, home theatre"
170173	"Arabian camel, dromedary, Camelus dromedarius"
364783	"toilet seat"
436162	"recreational vehicle, RV, R.V."
206809	"Shih-Tzu"
164170	"desktop computer"
509609	"Egyptian cat"
088897	"barbershop"
354241	"hay"
463406	"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"
053267	"scale, weighing machine"
370890	"ski"
530337	"racket, racquet"
390348	"moped"
005033	"totem pole"
510343	"passenger car, coach, carriage"
282145	"horse cart, horse-cart"
384671	"grocery store, grocery, food market, market"
037382	"wallaby, brush kangaroo"
140983	"ear, spike, capitulum"
143554	"cowboy hat, ten-gallon hat"
201025	"tusker"
291845	"lens cap, lens cover"
351598	"vase"
358302	"sliding door"
053145	"sandbar, sand bar"
249325	"accordion, piano accordion, squeeze box"
499622	"crash helmet"
343248	"wine bottle"
143068	"volleyball"
440507	"toaster"
431923	"holster"
440027	"ballplayer, baseball player"
068411	"teddy, teddy bear"
038179	"dock, dockage, docking facility"
568555	"golf ball"
463842	"studio couch, day bed"
449259	"vulture"
294593	"sorrel"
458467	"megalith, megalithic structure"
370749	"African elephant, Loxodonta africana"
102057	"sloth bear, Melursus ursinus, Ursus ursinus"
140197	"jinrikisha, ricksha, rickshaw"
289318	"jack-o'-lantern"
185041	"tub, vat"
405762	"soccer ball"
037945	"ice lolly, lolly, lollipop, popsicle"
353398	"solar dish, solar collector, solar furnace"
507668	"zebra"
293666	"altar"
378163	"motor scooter, scooter"
473919	"teddy, teddy bear"
166056	"monitor"
201120	"envelope"
360910	"Rhodesian ridgeback"
513965	"miniskirt, mini"
031019	"streetcar, tram, tramcar, trolley, trolley car"
179960	"volleyball"
268259	"radiator"
550400	"chocolate sauce, chocolate syrup"
039115	"parking meter"
236068	"mortarboard"
541071	"parachute, chute"
533449	"plate"
186443	"yawl"
315603	"notebook, notebook computer"
110501	"traffic light, traffic signal, stoplight"
017379	"home theater, home theatre"
125527	"red wine"
137822	"passenger car, coach, carriage"
105689	"pizza, pizza pie"
328607	"freight car"
542089	"medicine chest, medicine cabinet"
333402	"trolleybus, trolley coach, trackless trolley"
482667	"tusker"
131418	"umbrella"
041438	"bolete"
052147	"bittern"
481267	"car mirror"
484145	"tobacco shop, tobacconist shop, tobacconist"
551129	"bagel, beigel"
494182	"llama"
396496	"half track"
454449	"great grey owl, great gray owl, Strix nebulosa"
446358	"snow leopard, ounce, Panthera uncia"
146190	"alp"
512110	"stingray"
200643	"paddlewheel, paddle wheel"
494404	"paddle, boat paddle"
342460	"palace"
418882	"stove"
573784	"restaurant, eating house, eating place, eatery"
359442	"scoreboard"
349678	"totem pole"
132706	"plate"
533979	"Indian elephant, Elephas maximus"
158795	"tricycle, trike, velocipede"
394510	"broom"
448463	"volleyball"
510992	"medicine chest, medicine cabinet"
290979	"Chesapeake Bay retriever"
322029	"sorrel"
366648	"corn"
479808	"ice lolly, lolly, lollipop, popsicle"
336431	"maraca"
164899	"ice cream, icecream"
225494	"unicycle, monocycle"
189772	"moped"
243626	"meat loaf, meatloaf"
087956	"seashore, coast, seacoast, sea-coast"
231855	"golfcart, golf cart"
289633	"macaque"
453481	"moped"
255536	"passenger car, coach, carriage"
437374	"pajama, pyjama, pj's, jammies"
139623	"scoreboard"
303413	"washbasin, handbasin, washbowl, lavabo, wash-hand basin"
573869	"brown bear, bruin, Ursus arctos"
421955	"plate"
389549	"file, file cabinet, filing cabinet"
465973	"fountain"
463865	"computer keyboard, keypad"
339986	"sleeping bag"
105426	"quilt, comforter, comfort, puff"
114710	"ram, tup"
307649	"home theater, home theatre"
505133	"Dutch oven"
263299	"mountain bike, all-terrain bike, off-roader"
564283	"microwave, microwave oven"
243222	"racket, racquet"
090448	"boathouse"
367095	"desk"
360849	"dining table, board"
210439	"torch"
534659	"microwave, microwave oven"
280732	"computer keyboard, keypad"
045108	"paper towel"
166478	"Scottish deerhound, deerhound"
136334	"ski"
536027	"Siamese cat, Siamese"
381991	"passenger car, coach, carriage"
311964	"cellular telephone, cellular phone, cellphone, cell, mobile phone"
291458	"obelisk"
217783	"warplane, military plane"
036077	"gong, tam-tam"
198349	"catamaran"
229132	"grocery store, grocery, food market, market"
277235	"Arctic fox, white fox, Alopex lagopus"
558064	"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour"
231822	"acorn squash"
554286	"park bench"
337533	"suit, suit of clothes"
123946	"hotdog, hot dog, red hot"
487159	"guacamole"
503978	"plate"
501439	"racket, racquet"
243212	"tench, Tinca tinca"
295553	"banana"
505455	"dogsled, dog sled, dog sleigh"
374487	"crash helmet"
211713	"tricycle, trike, velocipede"
527962	"streetcar, tram, tramcar, trolley, trolley car"
253988	"Border collie"
359843	"beacon, lighthouse, beacon light, pharos"
431832	"ballplayer, baseball player"
018781	"plate"
332512	"toilet seat"
493254	"stinkhorn, carrion fungus"
127585	"barber chair"
564132	"Model T"
527704	"parking meter"
142360	"pole"
442301	"goldfish, Carassius auratus"
386332	"pizza, pizza pie"
410885	"sandbar, sand bar"
503600	"volleyball"
535262	"African elephant, Loxodonta africana"
113707	"Persian cat"
398005	"zebra"
568893	"desk"
522430	"llama"
066336	"umbrella"
546622	"clumber, clumber spaniel"
402658	"ice cream, icecream"
399790	"ballplayer, baseball player"
145284	"park bench"
188192	"whistle"
405192	"mashed potato"
273914	"streetcar, tram, tramcar, trolley, trolley car"
108548	"toilet seat"
465664	"airliner"
188865	"maraca"
277793	"sleeping bag"
386929	"prison, prison house"
139077	"television, television system"
454199	"thimble"
232598	"pizza, pizza pie"
114090	"house finch, linnet, Carpodacus mexicanus"
038439	"ballplayer, baseball player"
374782	"monitor"
043535	"Indian elephant, Elephas maximus"
084064	"toilet seat"
209917	"racket, racquet"
410554	"shoe shop, shoe-shop, shoe store"
353970	"schipperke"
342271	"paddle, boat paddle"
097465	"electric guitar"
458119	"Shih-Tzu"
049683	"crash helmet"
067833	"pizza, pizza pie"
352307	"ram, tup"
228551	"pencil sharpener"
332570	"hand-held computer, hand-held microcomputer"
313924	"racket, racquet"
113097	"barbershop"
168243	"bathing cap, swimming cap"
246966	"teddy, teddy bear"
377881	"seat belt, seatbelt"
283890	"vase"
232950	"pizza, pizza pie"
142903	"microwave, microwave oven"
315620	"Kerry blue terrier"
216437	"mouse, computer mouse"
505213	"hotdog, hot dog, red hot"
464328	"dingo, warrigal, warragal, Canis dingo"
